sum.taxonomy	R1_AS_DB1	R1_AS_DB2	R1_AS_PN1	R1_AS_PN2	R1_BC_PN1	R1_BC_PN2	R1_BP_DB1	R1_BP_DB2	R1_BP_DB3	R1_BP_PN1	R1_BP_PN2	R1_CC_DB2	R1_CC_PN1	R1_CC_PN2	R1_EV_DB1	R1_EV_DB2	R1_EV_PN1	R1_EV_PN2	R1_GL_DB1	R1_GL_DB2	R1_GL_PN1	R1_GL_PN2	R1_GN_DB1	R1_GN_DB2	R1_GN_PN1	R1_GN_PN2	R1_K0526_B2	R1_K0526_C3	R1_K0526_G5	R1_K0527_B2	R1_K0527_B2_2	R1_K0527_C3	R1_K0527_E4	R1_K0527_K6	R1_K0527_L7	R1_K0527_T9	R1_K0528_A1	R1_K0528_E4	R1_K0528_G5	R1_K0528_K6	R1_K0528_L7	R1_K0528_T9	R1_K0529_A1	R1_K0529_B2	R1_K0529_C3	R1_K0529_G5	R1_K0529_K6	R1_K0529_L7	R1_K0529_M8	R1_K0529_T9	R1_K0530_A1	R1_K0530_B2	R1_K0530_C3	R1_K0530_E4	R1_K0530_K6	R1_K0530_L7	R1_K0530_M8	R1_K0539_L7	R1_K0585_T9	R1_K0593_A1	R1_K0593_C3	R1_K0593_E4	R1_K0593_G5	R1_K0593_K6	R1_K0593_L7	R1_K0593_M8	R1_K0593_T9	R1_K0594_A1	R1_K0594_E4	R1_K0594_L7	R1_K0594_T9	R1_K0595_A1	R1_K0595_B2	R1_K0595_G5	R1_K0595_K6	R1_K0595_L7	R1_K0595_M8	R1_K0595_T9	R1_K0596_B2	R1_K0596_C3	R1_K0596_E4	R1_K0596_G5	R1_K0596_K6	R1_K0596_L7	R1_K0596_T9	R1_K0597_C3	R1_K0597_E4	R1_K0597_K6	R1_K0597_L7	R1_K0597_M8	R1_K0597_T9	R1_K0599_A1	R1_K0599_E4	R1_K0599_G5	R1_K0599_K6	R1_K0599_L7	R1_K0599_M8	R1_K0599_T9	R1_K0672_A1	R1_K0672_B2	R1_K0672_C3	R1_K0672_G5	R1_K0672_T9	R1_K0673_A1	R1_K0673_G5	R1_K0674_E4	R1_K0674_G5	R1_K0674_M8	R1_K0676_B2	R1_K0676_M8	R1_K0676_T9	R1_K0677_A1	R1_K0677_B2	R1_K0677_E4	R1_K0677_L7	R1_K0678_B2	R1_K0678_E4	R1_K0678_K6	R1_K0678_L7	R1_K0679_B2	R1_K0679_M8	R1_K0701_C3	R1_LB_DB1	R1_LB_DB1reserve	R1_LB_DB2	R1_LB_DB2reserve	R1_LB_PN1	R1_LB_PN2	R1_MW_DB1	R1_MW_DB2	R1_MW_PN1	R1_MW_PN2	R1_SD_DB1	R1_SD_DB2	R1_SD_PN1	R1_SD_PN2	R1_TW_DB1	R1_TW_DB2	R1_TW_PN1	R1_TW_PN2	R1_VW_DB1	R1_VW_PN1	R1_VW_PN2
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	64	0	142	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	19	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Archaea;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;	0	0	0	0	0	0	0	0	5605	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Abditibacteriota;Abditibacteria;Abditibacteriales;Abitibacteriaceae;Abditibacterium;Abditibacterium utsteinense	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	2	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium sp. SCGC AAA007-P13	0	0	31	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	0	0	0	0	0	168	0	0	0	0	0	0	84	0	1	0	21	1	0	114	0	118	0	185	0	0	98	0	0	0	0	94	0	0	36	86	78	1	185	0	88	0	0	0	226	21	0	0	1	0	0	0	0	0	0	0	1	0	81	0	33	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacterium;Acidobacterium sp. WY65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	7	0	0	23	0	32	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	33	0	0	0	0	0	0	9	16	0	43	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	15	0	0	0	0	15	0	0	0	20	12	0	0	35	8	69	19	155	31	22	0	57	0	15	0	0	0	1	0	0	0	23	0	1	0	0	16	0	20	0	0	1	22	0	0	0	0	0	1	0	0	0	12	0	0	0	0	0	12	35	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	48	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;Acidobacteriaceae bacterium	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	13	15	0	34	39	47	25	46	20	98	1	0	0	0	0	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	53	43	0	20	0	27	0	0	0	8	0	17	0	0	1	0	60	0	31	0	0	0	160	0	27	0	0	31	0	0	14	44	0	0	0	0	0	0	25	0	25	0	0	0	0	32	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	2857	23	0	0	0	0	0	0	0	0	0	1	0	50	0	0
Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;NA;bacterium Ellin5121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	7	0	35	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Bryobacter;Bryobacter aggregatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	8	18	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Bryobacteraceae;Paludibaculum;Paludibaculum fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Acidobacteriia;NA;;NA;	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	3	0	18	0	0	0	0	14	0	56	0	0	0	0	3	0	0	0	0	0	0	0	22	0	0	0	0	1	0	24	0	12	67	13	58	0	0	22	0	17	0	37	0	0	20	0	0	45	15	23	1	67	19	0	46	0	0	0	51	0	0	0	23	0	0	16	10	0	16	1	6	0	0	16	1	1	0	0	13	0	7	1	0	0	0	0	0	0	0	25	0	0	0	12	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	25	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Aridibacter;	0	0	0	1	0	0	0	0	0	66	0	33	0	0	0	0	0	0	1	27	15	21	38	0	0	0	20	0	0	55	0	67	20	0	81	4	0	0	0	0	0	0	0	15	0	0	0	102	0	24	0	0	0	0	0	0	12	21	93	0	99	0	0	1	43	65	45	0	0	39	44	0	17	0	0	75	23	0	25	35	0	247	29	0	0	0	0	80	19	0	0	0	0	18	14	73	0	0	0	0	95	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	39	0	0	0	0	0	0	0	103	0	0	20	0	0	0	0	0	1	0	0	125	0	13
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;NA;	22	0	0	0	0	16	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	39	0	17	0	15	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	45	0	0	0	0	0	0	0	0	0	43	0	0	30	0	43	0	1	0	0	0	1	30	43	1	13	0	24	0	1	146	0	1	32	0	0	0	0	81	0	0	0	0	87	140	0	6	24	9	1	0	0	142	0	21	0	0	27	11	0	43	0	29	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	17	1	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;	0	80	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	50	21	0	53	0	94	35	0	104	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	118	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	65	0	0	130	0	0	0	0	0	0	0	0	0	0	53	0	0	0	34	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	318	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Blastocatellaceae;Stenotrophobacter;Stenotrophobacter terrae	0	48	29	0	0	37	0	0	0	354	0	0	0	0	0	49	0	0	38	0	0	0	123	0	65	1	62	28	12	79	0	54	25	0	98	0	0	68	0	43	0	133	65	0	0	0	91	20	21	0	32	56	0	55	30	0	67	1	167	1	410	24	84	31	75	1	0	12	90	0	138	89	97	122	46	266	23	54	45	0	0	140	0	0	0	41	0	0	0	313	98	38	65	54	0	119	0	11	0	25	157	61	49	0	0	35	43	27	70	0	0	0	0	0	19	37	24	0	0	0	85	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	8	0	92	0	135	1	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;NA;;	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20	0	60	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	49	0	0	0	0	0	44	0	0	0	0	0	0	29	0	0	40	0	0	0	0	0	0	55	0	0	0	67	9	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	1	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Arenimicrobium;Arenimicrobium luteum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	18	0	0	0	0	0	0	0	0	0	0	0	1	20	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Brevitalea;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Brevitalea;Brevitalea aridisoli	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	13	0	19	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;Geothrix fermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	34	27	0	0	0	33	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	19	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	0	115	74	0	0	0	0	47	0	0	0	0	0	50	23	23	0	0	50	13	14	0	0	0	0	0	0	66	0	0	1	0	20	11	1	93	0	65	0	0	0	0	0	0	0	0	0	1	0	242	99	0	0	119	44	12	0	0	93	0	0	32	50	0	0	0	0	45	11	0	0	0	92	121	1	0	19	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Holophaga;Holophaga sp. WY42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	62	0	9	0	10	13	0	0	0	34	0	0	25	37	1	0	30	36	0	0	0	0	0	0	0	1	18	0	0	0	1	0	0	0	0	1	0	0	19	38	0	14	0	0	0	0	0	0	1	0	0	0	0	0	0	0	19	0	0	0	35	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	36	19	0	0	12	14	0	0	0	46	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	0
Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;NA;	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	15	0	0	0	0	0	0	57	0	53	0	0	0	0	0	23	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	11	0	0	0	0	21	0	0	0	0	0	0	78	0	31	24	26	0	0	21	14	0	0	13	63	7	0	0	19	39	0	0	57	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	1	0	0	0	0	0	0
Bacteria;Acidobacteria;NA;;NA;;	0	1	0	1	0	0	0	0	0	142	0	0	0	0	0	0	0	1	0	0	0	0	18	0	0	0	0	20	0	0	0	0	0	0	0	0	41	0	0	101	0	1	0	4	0	0	58	0	14	34	7	32	141	35	141	1	134	0	61	16	151	40	1	0	0	0	0	1	54	0	0	14	0	40	0	85	0	0	8	0	0	92	0	0	0	0	0	38	0	63	41	0	0	14	0	31	0	0	25	15	242	0	0	13	0	0	17	76	1	0	0	0	27	0	68	0	33	25	0	0	0	60	0	0	0	0	0	0	38	0	0	0	0	0	0	0	24	0	1	0	0	0	0
Bacteria;Acidobacteria;Thermoanaerobaculia;Thermoanaerobaculales;Thermoanaerobaculaceae;Thermoanaerobaculum;Thermoanaerobaculum aquaticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	24	0	13	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Acidobacteria;Vicinamibacteria;NA;Vicinamibacteraceae;Luteitalea;Luteitalea pratensis	0	32	0	0	0	0	0	0	41	67	0	0	0	0	0	63	0	0	1	0	15	0	98	0	0	0	0	113	76	65	0	56	0	0	60	0	128	7	0	198	0	116	245	81	0	25	80	173	60	60	51	62	0	191	0	201	300	0	67	0	83	0	65	117	68	100	0	32	89	29	99	47	23	392	2	232	1	0	0	150	17	258	118	27	39	156	0	69	27	97	1	29	66	145	62	155	0	108	0	25	16	53	54	63	0	0	71	0	58	0	30	0	0	0	0	0	39	58	0	25	0	0	0	0	0	0	0	0	78	0	0	0	0	35	0	0	63	19	110	0	69	0	0
Bacteria;Acidobacteria;Vicinamibacteria;NA;Vicinamibacteraceae;NA;	0	0	0	17	0	0	0	0	0	347	0	16	2	0	0	1	0	0	20	0	1	0	263	0	8	1	20	80	1	121	0	139	0	28	164	0	577	107	24	170	0	517	253	0	19	0	77	28	170	358	72	86	425	156	532	242	449	35	196	43	216	95	95	185	99	1	26	85	34	55	81	127	70	413	289	359	109	0	98	73	0	289	0	13	0	732	75	41	13	323	131	31	113	351	63	156	0	220	0	0	151	219	101	43	0	64	23	0	64	0	0	0	0	0	0	62	105	0	0	0	82	0	17	0	0	0	0	0	187	0	0	0	0	144	39	0	50	48	0	0	199	43	0
Bacteria;Acidobacteria;Vicinamibacteria;NA;Vicinamibacteraceae;Vicinamibacter;Vicinamibacter silvestris	0	0	60	47	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	67	0	101	0	204	92	0	0	0	136	107	19	84	21	75	104	190	165	0	116	0	44	0	99	12	72	0	0	28	0	33	119	0	71	0	100	100	88	58	53	68	27	0	0	0	0	0	0	93	0	0	0	43	92	0	1	60	91	164	15	0	0	0	0	65	110	39	0	0	0	0	0	0	0	0	0	0	0	49	1	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Aquihabitans;Aquihabitans daechungensis	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	23	0	7	0	0	0	0	0	0	0	13	1	0	0	51	15	0	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	0	10	0	11	35	0	0	9	0	0	0	0	0	22	10	0	0	27	0	0	0	20	0	0	31	0	28	0	1	0	0	0	0	10	0	0	23	0	0	0	11	0	29	0	0	10	0	0	0	0	0	0	0	0	14	0	0	0	23	0	0	0	0	0	0	0	0	37	0	0	0	0	48	0	0	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Iamiaceae;Iamia;Iamia majanohamensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	44	0	38	41	19	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	26	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;Ilumatobacteraceae;Ilumatobacter;Ilumatobacter nonamiensis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	55	0	11	0	0	54	69	50	0	0	0	0	0	0	27	0	0	22	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;NA;;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	15	0	0	23	0	0	0	0	32	0	0	23	0	51	0	1	20	0	0	0	54	0	14	0	13	0	0	38	16	0	0	0	0	0	2	0	0	69	19	58	0	0	26	0	0	13	29	30	0	14	0	0	0	23	0	86	0	0	0	29	0	0	0	0	0	0	0	0	0	20	0	0	0	0	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	8	0	0
Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales;NA;NA;Acidimicrobiales bacterium URHD0090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	13	0	1	0	0	0	0	0	0	0	26	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Actinobacteria;Acidimicrobiia;NA;;NA;	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	71	0	0	0	13	25	0	61	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	30	0	0	1	0	19	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
